datetime,date,source,topic,headline,url,domain,country
2023-04-14T14:30:00.000Z,2023-04-14,oilprice.com,war,Oil Prices Rise As Traders Brush Off OPEC Demand Warnings,https://oilprice.com/Energy/Energy-General/Oil-Prices-Rise-As-Traders-Brush-Off-OPEC-Demand-Warnings.html,Energy/Energy-General,
2023-04-14T14:30:00.000Z,2023-04-14,oilprice.com,political_economy,Oil Prices Rise As Traders Brush Off OPEC Demand Warnings,https://oilprice.com/Energy/Energy-General/Oil-Prices-Rise-As-Traders-Brush-Off-OPEC-Demand-Warnings.html,Energy/Energy-General,
2023-04-14T14:00:00.000Z,2023-04-14,oilprice.com,war,Oil Prices Bolstered By IEA Warnings,https://oilprice.com/Energy/Energy-General/Oil-Prices-Bolstered-By-IEA-Warnings.html,Energy/Energy-General,
2023-04-14T13:15:57.000Z,2023-04-14,oilprice.com,political_economy,IEA Sees Global Oil Demand Hitting Record High In 2023,https://oilprice.com/Energy/Energy-General/IEA-Sees-Global-Oil-Demand-Hitting-Record-High-In-2023.html,Energy/Energy-General,
2023-04-14T11:26:43.000Z,2023-04-14,oilprice.com,political_economy,IEA Says OPEC Cuts Could Derail Economic Growth,https://oilprice.com/Energy/Energy-General/IEA-Says-OPEC-Cuts-Could-Derail-Economic-Growth.html,Energy/Energy-General,
2023-04-13T16:00:00.000Z,2023-04-13,oilprice.com,political_economy,OPECs Crude Oil Production Falls In March,https://oilprice.com/Energy/Crude-Oil/OPECs-Crude-Oil-Production-Falls-In-March.html,Energy/Crude-Oil,
2023-04-13T13:40:55.000Z,2023-04-13,oilprice.com,political_economy,OPEC The Oil Market Is Less Tight Than A Year Ago,https://oilprice.com/Energy/Energy-General/OPEC-The-Oil-Market-Is-Less-Tight-Than-A-Year-Ago.html,Energy/Energy-General,
2023-04-13T03:00:00.000Z,2023-04-13,oilprice.com,political_economy,What Could Go Wrong With Chinese Oil Demand Forecasts,https://oilprice.com/Energy/Oil-Prices/What-Could-Go-Wrong-With-Chinese-Oil-Demand-Forecasts.html,Energy/Oil-Prices,
2023-04-12T11:51:49.000Z,2023-04-12,oilprice.com,political_economy,How OPEC Punished The Short Sellers,https://oilprice.com/Energy/Energy-General/How-OPEC-Punished-The-Short-Sellers.html,Energy/Energy-General,
2023-04-12T08:21:29.000Z,2023-04-12,oilprice.com,political_economy,EIA Expects An Oil Market Surplus Despite OPEC Cuts,https://oilprice.com/Energy/Energy-General/EIA-Expects-An-Oil-Market-Surplus-Despite-OPEC-Cuts.html,Energy/Energy-General,
2023-04-11T16:00:00.000Z,2023-04-11,oilprice.com,political_economy,Inflation Reduction Act Leads To Record Spending On New US Factories,https://oilprice.com/Energy/Energy-General/Inflation-Reduction-Act-Leads-To-Record-Spending-On-New-US-Factories.html,Energy/Energy-General,
2023-04-11T00:00:00.000Z,2023-04-11,oilprice.com,political_economy,Oil Demand Set To Remain Strong For Years To Come,https://oilprice.com/Energy/Crude-Oil/Oil-Demand-Set-To-Remain-Strong-For-Years-To-Come.html,Energy/Crude-Oil,
2023-04-10T18:00:00.000Z,2023-04-10,oilprice.com,political_economy,Sinopec Has Big Plans For Green Hydrogen,https://oilprice.com/Energy/Energy-General/Sinopec-Has-Big-Plans-For-Green-Hydrogen.html,Energy/Energy-General,
2023-04-10T15:00:00.000Z,2023-04-10,oilprice.com,political_economy,Indian Fuel Demand Continues To Rise,https://oilprice.com/Energy/Energy-General/Indian-Fuel-Demand-Continues-To-Rise.html,Energy/Energy-General,
2023-04-10T23:00:00.000Z,2023-04-10,oilprice.com,political_economy,Saudi US Relations Sour Further On Huge OPEC Surprise Cut,https://oilprice.com/Energy/Crude-Oil/Saudi-US-Relations-Sour-Further-On-Huge-OPEC-Surprise-Cut.html,Energy/Crude-Oil,
2023-04-08T15:00:00.000Z,2023-04-08,oilprice.com,political_economy,Texas May Launch Its Own Gold backed Digital Currency,https://oilprice.com/Metals/Gold/Texas-May-Launch-Its-Own-Gold-backed-Digital-Currency.html,Metals/Gold,
2023-04-07T14:00:00.000Z,2023-04-07,oilprice.com,political_economy,Recession Fears Loom Over Oil Markets Once Again,https://oilprice.com/Energy/Energy-General/Recession-Fears-Loom-Over-Oil-Markets-Once-Again.html,Energy/Energy-General,
2023-04-07T13:00:32.000Z,2023-04-07,oilprice.com,political_economy,OPEC Cuts And Inventory Declines Counter Growing Demand Concerns,https://oilprice.com/Energy/Energy-General/OPEC-Cuts-And-Inventory-Declines-Counter-Growing-Demand-Concerns.html,Energy/Energy-General,
2023-04-07T13:00:48.000Z,2023-04-07,oilprice.com,war,China Warns Of Response To US Taiwan Meeting,https://oilprice.com/Energy/Energy-General/China-Warns-Of-Response-To-US-Taiwan-Meeting.html,Energy/Energy-General,
2023-04-06T23:00:00.000Z,2023-04-06,oilprice.com,political_economy,OPEC Cuts Will Eliminate Oil Surplus,https://oilprice.com/Energy/Crude-Oil/OPEC-Cuts-Will-Eliminate-Oil-Surplus.html,Energy/Crude-Oil,
2023-04-06T22:00:00.000Z,2023-04-06,oilprice.com,political_economy,Theres No Quick Fix For Our Energy Inflation Problem,https://oilprice.com/Energy/Energy-General/Theres-No-Quick-Fix-For-Our-Energy-Inflation-Problem.html,Energy/Energy-General,
2023-04-06T21:00:00.000Z,2023-04-06,oilprice.com,political_economy,Central Banks Double Down On Gold Buying,https://oilprice.com/Metals/Gold/Central-Banks-Double-Down-On-Gold-Buying.html,Metals/Gold,
2023-04-06T16:00:00.000Z,2023-04-06,oilprice.com,political_economy,Will Biden Lift Oil Sanctions On Venezuela,https://oilprice.com/Energy/Energy-General/Will-Biden-Lift-Oil-Sanctions-On-Venezuela.html,Energy/Energy-General,
2023-04-05T19:00:00.000Z,2023-04-05,oilprice.com,political_economy,Oil Markets Are Misinterpreting The OPEC Cut,https://oilprice.com/Energy/Crude-Oil/Oil-Markets-Are-Misinterpreting-The-OPEC-Cut.html,Energy/Crude-Oil,
2023-04-05T23:00:00.000Z,2023-04-05,oilprice.com,political_economy,Trading Giant Sees Chinas Metal Demand Soaring,https://oilprice.com/Metals/Commodities/Trading-Giant-Sees-Chinas-Metal-Demand-Soaring.html,Metals/Commodities,
2023-04-05T13:47:00.000Z,2023-04-05,oilprice.com,political_economy,Indias Refinery Throughput Rises After Fuel Demand Hits 24 Year High,https://oilprice.com/Energy/Energy-General/Indias-Refinery-Throughput-Rises-After-Fuel-Demand-Hits-24-Year-High.html,Energy/Energy-General,
2023-04-05T13:04:02.000Z,2023-04-05,oilprice.com,political_economy,Fitch Raises Saudi Arabias Credit Rating Due To Formidable Foreign Reserves,https://oilprice.com/Energy/Energy-General/Fitch-Raises-Saudi-Arabias-Credit-Rating-Due-To-Formidable-Foreign-Reserves.html,Energy/Energy-General,
2023-04-05T08:07:35.000Z,2023-04-05,oilprice.com,political_economy,Middle East Oil Prices Jump After Surprise OPEC Cuts,https://oilprice.com/Energy/Energy-General/Middle-East-Oil-Prices-Jump-After-Surprise-OPEC-Cuts.html,Energy/Energy-General,
2023-04-04T19:00:00.000Z,2023-04-04,oilprice.com,political_economy,US Wheat Production Problems Could Worsen Food Inflation,https://oilprice.com/Energy/Energy-General/US-Wheat-Production-Problems-Could-Worsen-Food-Inflation.html,Energy/Energy-General,
2023-04-04T16:00:00.000Z,2023-04-04,oilprice.com,political_economy,Will OPECs Surprise Production Cuts Push Oil Prices To 100,https://oilprice.com/Energy/Energy-General/Will-OPECs-Surprise-Production-Cuts-Push-Oil-Prices-To-100.html,Energy/Energy-General,
2023-04-04T00:00:00.000Z,2023-04-04,oilprice.com,political_economy,What Fast Growing Oil Demand In Asia Means For The Rest Of The World,https://oilprice.com/Energy/Crude-Oil/What-Fast-Growing-Oil-Demand-In-Asia-Means-For-The-Rest-Of-The-World.html,Energy/Crude-Oil,
2023-04-03T14:00:02.000Z,2023-04-03,oilprice.com,political_economy,The Clean Energy Subsidy Dispute That Could Define Europes Future,https://oilprice.com/Energy/Energy-General/The-Clean-Energy-Subsidy-Dispute-That-Could-Define-Europes-Future.html,Energy/Energy-General,
2023-04-03T12:37:50.000Z,2023-04-03,oilprice.com,political_economy,OPEC Panel Makes New Oil Production Cuts Official,https://oilprice.com/Energy/Energy-General/OPEC-Panel-Makes-New-Oil-Production-Cuts-Official.html,Energy/Energy-General,
2023-04-03T12:38:17.000Z,2023-04-03,oilprice.com,political_economy,Oil Prices Soar As OPEC Shocks The Market,https://oilprice.com/Energy/Energy-General/Oil-Prices-Soar-As-OPEC-Shocks-The-Market.html,Energy/Energy-General,
2023-04-02T23:00:00.000Z,2023-04-02,oilprice.com,political_economy,Will EVs Really Crush All Oil And Gas Demand,https://oilprice.com/Energy/Crude-Oil/Will-EVs-Really-Crush-All-Oil-And-Gas-Demand.html,Energy/Crude-Oil,
2023-05-31T16:00:00.000Z,2023-05-31,oilprice.com,political_economy,Rosneft Q1 Profit Soars As Russian Oil Output Cuts Remain Invisible,https://oilprice.com/Energy/Crude-Oil/Rosneft-Q1-Profit-Soars-As-Russian-Oil-Output-Cuts-Remain-Invisible.html,Energy/Crude-Oil,
2023-05-31T16:04:25.000Z,2023-05-31,oilprice.com,political_economy,Goldman And Others Sees Rising Odds Of Another OPEC Output Cut,https://oilprice.com/Energy/Crude-Oil/Goldman-And-Others-Sees-Rising-Odds-Of-Another-OPEC-Output-Cut.html,Energy/Crude-Oil,
2023-05-30T19:00:00.000Z,2023-05-30,oilprice.com,war,The Battle For Water Iran And Afghanistans Taliban In Conflict,https://oilprice.com/Energy/Energy-General/The-Battle-For-Water-Iran-And-Afghanistans-Taliban-In-Conflict.html,Energy/Energy-General,
2023-05-30T16:21:03.000Z,2023-05-30,oilprice.com,political_economy,WTI Plunges Below 70 With US Debt Deal In Jeopardy,https://oilprice.com/Energy/Oil-Prices/WTI-Plunges-Below-70-With-US-Debt-Deal-In-Jeopardy.html,Energy/Oil-Prices,
2023-05-30T13:18:04.000Z,2023-05-30,oilprice.com,political_economy,Oil Markets On Edge Over OPEC And Debt Ceiling Uncertainty,https://oilprice.com/Energy/Energy-General/Oil-Markets-On-Edge-Over-OPEC-And-Debt-Ceiling-Uncertainty.html,Energy/Energy-General,
2023-05-30T00:00:00.000Z,2023-05-30,oilprice.com,political_economy,The June OPEC Meeting May Spring A Nasty Surprise For The Oil Markets,https://oilprice.com/Energy/Crude-Oil/The-June-OPEC-Meeting-May-Spring-A-Nasty-Surprise-For-The-Oil-Markets.html,Energy/Crude-Oil,
2023-05-29T22:00:00.000Z,2023-05-29,oilprice.com,political_economy,Saudi Russia Tensions Growing Ahead Of Key OPEC Meeting,https://oilprice.com/Energy/Crude-Oil/Saudi-Russia-Tensions-Growing-Ahead-Of-Key-OPEC-Meeting.html,Energy/Crude-Oil,
2023-05-29T20:00:00.000Z,2023-05-29,oilprice.com,political_economy,New Debt Limit Deal Commits To Speeding Up Energy Projects,https://oilprice.com/Energy/Energy-General/New-Debt-Limit-Deal-Commits-To-Speeding-Up-Energy-Projects.html,Energy/Energy-General,
2023-05-29T18:00:00.000Z,2023-05-29,oilprice.com,political_economy,Debt Ceiling Deal Optimism To Boost Oil Prices,https://oilprice.com/Energy/Oil-Prices/Debt-Ceiling-Deal-Optimism-To-Boost-Oil-Prices.html,Energy/Oil-Prices,
2023-05-29T14:00:00.000Z,2023-05-29,oilprice.com,natural_disaster,Canadian Oil And Gas Producers Restart Production As Wildfires Abate,https://oilprice.com/Energy/Energy-General/Canadian-Oil-And-Gas-Producers-Restart-Production-As-Wildfires-Abate.html,Energy/Energy-General,
2023-05-28T16:30:14.000Z,2023-05-28,oilprice.com,political_economy,OPEC Cuts Fail Fail To Boost Middle East Oil Prices,https://oilprice.com/Energy/Oil-Prices/OPEC-Cuts-Fail-Fail-To-Boost-Middle-East-Oil-Prices.html,Energy/Oil-Prices,
2023-05-26T16:00:00.000Z,2023-05-26,oilprice.com,political_economy,Russia Prefers OPEC Leaving Oil Production Unchanged,https://oilprice.com/Energy/Energy-General/Russia-Prefers-OPEC-Leaving-Oil-Production-Unchanged.html,Energy/Energy-General,
2023-05-26T13:11:17.000Z,2023-05-26,oilprice.com,political_economy,Oil Markets On Edge Ahead OfOPEC Meeting And US Debt Deadline,https://oilprice.com/Energy/Energy-General/Oil-Markets-On-Edge-Ahead-OfOPEC-Meeting-And-US-Debt-Deadline.html,Energy/Energy-General,
2023-05-26T12:00:00.000Z,2023-05-26,oilprice.com,political_economy,Mixed Messages From OPEC Keep Markets On Edge,https://oilprice.com/Energy/Energy-General/Mixed-Messages-From-OPEC-Keep-Markets-On-Edge.html,Energy/Energy-General,
2023-05-26T12:00:00.000Z,2023-05-26,oilprice.com,war,Iran Responds To Israeli Threat By Test Launching Ballistic Missile,https://oilprice.com/Energy/Energy-General/Iran-Responds-To-Israeli-Threat-By-Test-Launching-Ballistic-Missile.html,Energy/Energy-General,
2023-05-26T08:18:01.000Z,2023-05-26,oilprice.com,political_economy,Oil Prices Retreat On Mixed Messages From OPEC,https://oilprice.com/Energy/Energy-General/Oil-Prices-Retreat-On-Mixed-Messages-From-OPEC.html,Energy/Energy-General,
2023-05-25T14:34:02.000Z,2023-05-25,oilprice.com,political_economy,Will OPEC Surprise The Market With Another Output Cut,https://oilprice.com/Energy/Crude-Oil/Will-OPEC-Surprise-The-Market-With-Another-Output-Cut.html,Energy/Crude-Oil,
2023-05-25T07:57:12.000Z,2023-05-25,oilprice.com,political_economy,Oil Prices Stuck Between Debt Ceiling Uncertainty And More OPEC Cuts,https://oilprice.com/Energy/Energy-General/Oil-Prices-Stuck-Between-Debt-Ceiling-Uncertainty-And-More-OPEC-Cuts.html,Energy/Energy-General,
2023-05-25T00:00:00.000Z,2023-05-25,oilprice.com,political_economy,Gazproms Profits Plunge 40 As Sanctions Bite,https://oilprice.com/Energy/Natural-Gas/Gazproms-Profits-Plunge-40-As-Sanctions-Bite.html,Energy/Natural-Gas,
2023-05-24T16:00:00.000Z,2023-05-24,oilprice.com,war,Russia Says Warship Guarding Pipelines Attacked By Ukraine,https://oilprice.com/Geopolitics/Europe/Russia-Says-Warship-Guarding-Pipelines-Attacked-By-Ukraine.html,Geopolitics/Europe,
2023-05-24T14:18:36.000Z,2023-05-24,oilprice.com,political_economy,US Natural Gas Prices Climb Nearly 3 On Robust Demand,https://oilprice.com/Energy/Energy-General/US-Natural-Gas-Prices-Climb-Nearly-3-On-Robust-Demand.html,Energy/Energy-General,
2023-05-24T07:16:43.000Z,2023-05-24,oilprice.com,war,SP Global Warns That A US Default Would Wreak Havoc On Global Energy Markets,https://oilprice.com/Energy/Energy-General/SP-Global-Warns-That-A-US-Default-Would-Wreak-Havoc-On-Global-Energy-Markets.html,Energy/Energy-General,
2023-05-23T11:12:05.000Z,2023-05-23,oilprice.com,political_economy,Strong Fuel Demand Boosts Oil Prices,https://oilprice.com/Energy/Energy-General/Strong-Fuel-Demand-Boosts-Oil-Prices.html,Energy/Energy-General,
2023-05-22T23:00:00.000Z,2023-05-22,oilprice.com,political_economy,China Drives Rebound In Global Oil Demand But Theres A Catch,https://oilprice.com/Energy/Crude-Oil/China-Drives-Rebound-In-Global-Oil-Demand-But-Theres-A-Catch.html,Energy/Crude-Oil,
2023-05-22T18:00:00.000Z,2023-05-22,oilprice.com,war,How The Pace Of Climate Change Keeps Surprising Us,https://oilprice.com/The-Environment/Global-Warming/How-The-Pace-Of-Climate-Change-Keeps-Surprising-Us.html,The-Environment/Global-Warming,
2023-05-22T13:14:29.000Z,2023-05-22,oilprice.com,war,IEA Chief Warns That Europes Energy Market Is Not Out Of The Woods Yet,https://oilprice.com/Energy/Energy-General/IEA-Chief-Warns-That-Europes-Energy-Market-Is-Not-Out-Of-The-Woods-Yet.html,Energy/Energy-General,
2023-05-19T20:00:00.000Z,2023-05-19,oilprice.com,natural_disaster,Alberta Wildfires Still Sapping Crude Oil Production,https://oilprice.com/Energy/Energy-General/Alberta-Wildfires-Still-Sapping-Crude-Oil-Production.html,Energy/Energy-General,
2023-05-20T21:00:00.000Z,2023-05-20,oilprice.com,war,Why The Middle East Will Be Vital In Any US China Conflict,https://oilprice.com/Geopolitics/Middle-East/Why-The-Middle-East-Will-Be-Vital-In-Any-US-China-Conflict.html,Geopolitics/Middle-East,
2023-05-19T13:13:33.000Z,2023-05-19,oilprice.com,war,Bank Of America Sees Oil Prices Heading Toward 90 This Year,https://oilprice.com/Energy/Energy-General/Bank-Of-America-Sees-Oil-Prices-Heading-Toward-90-This-Year.html,Energy/Energy-General,
2023-05-19T00:00:00.000Z,2023-05-19,oilprice.com,war,Is Warren Buffetts Favorite Energy Stock Overhyped,https://oilprice.com/Energy/Crude-Oil/Is-Warren-Buffetts-Favorite-Energy-Stock-Overhyped.html,Energy/Crude-Oil,
2023-05-18T18:00:00.000Z,2023-05-18,oilprice.com,political_economy,Stainless Steel Remains Buyers Market As Demand Growth Flatlines,https://oilprice.com/Metals/Commodities/Stainless-Steel-Remains-Buyers-Market-As-Demand-Growth-Flatlines.html,Metals/Commodities,
2023-05-18T17:00:00.000Z,2023-05-18,oilprice.com,natural_disaster,Alberta Wildfires Threaten Canadas Oil Sands Production,https://oilprice.com/Energy/Energy-General/Alberta-Wildfires-Threaten-Canadas-Oil-Sands-Production.html,Energy/Energy-General,
2023-05-19T13:49:20.000Z,2023-05-19,oilprice.com,political_economy,The 2023 Oil Demand Conundrum,https://oilprice.com/Energy/Crude-Oil/The-2023-Oil-Demand-Conundrum.html,Energy/Crude-Oil,
2023-05-17T20:00:00.000Z,2023-05-17,oilprice.com,political_economy,Is The US Preparing To Punish OPEC,https://oilprice.com/Geopolitics/Middle-East/Is-The-US-Preparing-To-Punish-OPEC.html,Geopolitics/Middle-East,
2023-05-18T00:00:00.000Z,2023-05-18,oilprice.com,political_economy,Signs Of Strong US Fuel Demand Should Boost Oil Prices,https://oilprice.com/Energy/Energy-General/Signs-Of-Strong-US-Fuel-Demand-Should-Boost-Oil-Prices.html,Energy/Energy-General,
2023-05-17T21:00:00.000Z,2023-05-17,oilprice.com,war,Is Colombia On The Brink Of A Coup DEtat,https://oilprice.com/Geopolitics/South-America/Is-Colombia-On-The-Brink-Of-A-Coup-DEtat.html,Geopolitics/South-America,
2023-05-15T17:16:28.000Z,2023-05-15,oilprice.com,natural_disaster,Oil Prices Rise As Canada Wildfires Rage On,https://oilprice.com/Energy/Oil-Prices/Oil-Prices-Rise-As-Canada-Wildfires-Rage-On.html,Energy/Oil-Prices,
2023-05-16T00:00:00.000Z,2023-05-16,oilprice.com,political_economy,OPEC Cut Failed To Lift Oil Prices But The Year Isnt Over Yet,https://oilprice.com/Energy/Crude-Oil/OPEC-Cut-Failed-To-Lift-Oil-Prices-But-The-Year-Isnt-Over-Yet.html,Energy/Crude-Oil,
2023-05-15T22:00:00.000Z,2023-05-15,oilprice.com,war,Fed Official Says Climate Change Is Not Serious Risk To Banks,https://oilprice.com/The-Environment/Global-Warming/Fed-Official-Says-Climate-Change-Is-Not-Serious-Risk-To-Banks.html,The-Environment/Global-Warming,
2023-05-14T15:00:00.000Z,2023-05-14,oilprice.com,political_economy,Russian Supply Glut Forces LME Aluminum Prices Lower,https://oilprice.com/Metals/Commodities/Russian-Supply-Glut-Forces-LME-Aluminum-Prices-Lower.html,Metals/Commodities,
2023-05-13T17:00:00.000Z,2023-05-13,oilprice.com,political_economy,Iraq And Iran Ignore US Sanctions In Talks To Expand Energy Ties,https://oilprice.com/Geopolitics/Middle-East/Iraq-And-Iran-Ignore-US-Sanctions-In-Talks-To-Expand-Energy-Ties.html,Geopolitics/Middle-East,
2023-05-11T16:00:00.000Z,2023-05-11,oilprice.com,political_economy,OPEC World Oil Demand To Rise By 233 Million Bpd In 2023,https://oilprice.com/Energy/Crude-Oil/OPEC-World-Oil-Demand-To-Rise-By-233-Million-Bpd-In-2023.html,Energy/Crude-Oil,
2023-05-11T13:04:21.000Z,2023-05-11,oilprice.com,political_economy,China Reduces Fuel Export Quotas In Second Batch Of Allocations,https://oilprice.com/Energy/Energy-General/China-Reduces-Fuel-Export-Quotas-In-Second-Batch-Of-Allocations.html,Energy/Energy-General,
2023-05-10T22:00:00.000Z,2023-05-10,oilprice.com,political_economy,Oil Demand In Transport Sector May Drop By Up To 50 By 2050,https://oilprice.com/Energy/Energy-General/Oil-Demand-In-Transport-Sector-May-Drop-By-Up-To-50-By-2050.html,Energy/Energy-General,
2023-05-10T19:00:00.000Z,2023-05-10,oilprice.com,war,Americas Largest Wind Farm Is Finally Moving Forward,https://oilprice.com/Energy/Energy-General/Americas-Largest-Wind-Farm-Is-Finally-Moving-Forward.html,Energy/Energy-General,
2023-05-10T06:21:14.000Z,2023-05-10,oilprice.com,political_economy,Oil Prices Sink As Inflation Anxiety Builds,https://oilprice.com/Energy/Energy-General/Oil-Prices-Sink-As-Inflation-Anxiety-Builds.html,Energy/Energy-General,
2023-05-09T07:28:27.000Z,2023-05-09,oilprice.com,political_economy,Oil Prices Dip As Traders Brace For US Inflation Data,https://oilprice.com/Energy/Energy-General/Oil-Prices-Dip-As-Traders-Brace-For-US-Inflation-Data.html,Energy/Energy-General,
2023-05-08T21:00:00.000Z,2023-05-08,oilprice.com,political_economy,US Economy Teetering On The Brink Of A Recession,https://oilprice.com/Energy/Energy-General/US-Economy-Teetering-On-The-Brink-Of-A-Recession.html,Energy/Energy-General,
2023-05-08T14:00:48.000Z,2023-05-08,oilprice.com,political_economy,Central Banks All Over The World Are Scrambling To Buy Gold,https://oilprice.com/Metals/Gold/Central-Banks-All-Over-The-World-Are-Scrambling-To-Buy-Gold.html,Metals/Gold,
2023-05-08T09:52:58.000Z,2023-05-08,oilprice.com,political_economy,Recession Fears Halt The Rally In US Oil Stocks,https://oilprice.com/Energy/Energy-General/Recession-Fears-Halt-The-Rally-In-US-Oil-Stocks.html,Energy/Energy-General,
2023-05-07T15:00:00.000Z,2023-05-07,oilprice.com,war,Ukraine War Leads To New Investment In Kazakhstan,https://oilprice.com/Energy/Energy-General/Ukraine-War-Leads-To-New-Investment-In-Kazakhstan.html,Energy/Energy-General,
2023-05-06T23:00:00.000Z,2023-05-06,oilprice.com,political_economy,The 5 Latin American Countries With The Largest Oil Reserves,https://oilprice.com/Energy/Energy-General/The-5-Latin-American-Countries-With-The-Largest-Oil-Reserves.html,Energy/Energy-General,
2023-05-05T20:00:00.000Z,2023-05-05,oilprice.com,political_economy,Oil Major Profits Spark Renewed Calls For A Windfall Tax,https://oilprice.com/Energy/Energy-General/Oil-Major-Profits-Spark-Renewed-Calls-For-A-Windfall-Tax.html,Energy/Energy-General,
2023-05-04T22:00:00.000Z,2023-05-04,oilprice.com,political_economy,Why OPEC Is Increasingly Frustrated With The IEA,https://oilprice.com/Energy/Energy-General/Why-OPEC-Is-Increasingly-Frustrated-With-The-IEA.html,Energy/Energy-General,
2023-05-04T20:00:00.000Z,2023-05-04,oilprice.com,war,A Secret War Is Brewing In The South China Sea,https://oilprice.com/Energy/Energy-General/A-Secret-War-Is-Brewing-In-The-South-China-Sea.html,Energy/Energy-General,
2023-05-04T16:00:00.000Z,2023-05-04,oilprice.com,political_economy,Does The EU Still Need To Repress Natural Gas Demand,https://oilprice.com/Energy/Energy-General/Does-The-EU-Still-Need-To-Repress-Natural-Gas-Demand.html,Energy/Energy-General,
2023-05-04T21:00:00.000Z,2023-05-04,oilprice.com,political_economy,Falling US Diesel Demand Signals A Recession,https://oilprice.com/Energy/Energy-General/Falling-US-Diesel-Demand-Signals-A-Recession.html,Energy/Energy-General,
2023-05-04T15:08:05.000Z,2023-05-04,oilprice.com,political_economy,IMF Saudi Arabia Needs Oil Prices At 8090 To Balance Budget,https://oilprice.com/Energy/Energy-General/IMF-Saudi-Arabia-Needs-Oil-Prices-At-8090-To-Balance-Budget.html,Energy/Energy-General,
2023-05-02T20:00:00.000Z,2023-05-02,oilprice.com,political_economy,OPECs April Production Falls Survey,https://oilprice.com/Energy/Crude-Oil/OPECs-April-Production-Falls-Survey.html,Energy/Crude-Oil,
2023-05-02T21:00:00.000Z,2023-05-02,oilprice.com,natural_disaster,Heat Waves Highlight Indias Reliance On Coal,https://oilprice.com/Energy/Energy-General/Heat-Waves-Highlight-Indias-Reliance-On-Coal.html,Energy/Energy-General,
2023-05-02T16:00:00.000Z,2023-05-02,oilprice.com,political_economy,Oil Prices Unlikely To Get Support From Rising Jet Fuel Demand,https://oilprice.com/Energy/Energy-General/Oil-Prices-Unlikely-To-Get-Support-From-Rising-Jet-Fuel-Demand.html,Energy/Energy-General,
2023-05-02T09:01:40.000Z,2023-05-02,oilprice.com,political_economy,Weak US Diesel Demand Intensifies Recession Fears,https://oilprice.com/Energy/Energy-General/Weak-US-Diesel-Demand-Intensifies-Recession-Fears.html,Energy/Energy-General,
2023-05-02T06:32:34.000Z,2023-05-02,oilprice.com,political_economy,Oil Prices Remain Depressed Amid Demand Uncertainty In China And The US,https://oilprice.com/Energy/Energy-General/Oil-Prices-Remain-Depressed-Amid-Demand-Uncertainty-In-China-And-The-US.html,Energy/Energy-General,
2023-06-30T14:00:00.000Z,2023-06-30,oilprice.com,war,Russia Remains On The Brink Of Civil War,https://oilprice.com/Energy/Energy-General/Russia-Remains-On-The-Brink-Of-Civil-War.html,Energy/Energy-General,
2023-06-30T15:00:00.000Z,2023-06-30,oilprice.com,war,Energy Agencies Are Conflicted About Rising Oil Demand,https://oilprice.com/Energy/Energy-General/Energy-Agencies-Are-Conflicted-About-Rising-Oil-Demand.html,Energy/Energy-General,
2023-06-30T15:00:00.000Z,2023-06-30,oilprice.com,political_economy,Energy Agencies Are Conflicted About Rising Oil Demand,https://oilprice.com/Energy/Energy-General/Energy-Agencies-Are-Conflicted-About-Rising-Oil-Demand.html,Energy/Energy-General,
2023-06-29T19:00:00.000Z,2023-06-29,oilprice.com,war,How Russias Failed Coup Could Impact Global Commodities Markets,https://oilprice.com/Metals/Commodities/How-Russias-Failed-Coup-Could-Impact-Global-Commodities-Markets.html,Metals/Commodities,
2023-06-29T15:00:00.000Z,2023-06-29,oilprice.com,political_economy,Global Oil Reserves Could Increase Global Temperatures By 02C,https://oilprice.com/Energy/Crude-Oil/Global-Oil-Reserves-Could-Increase-Global-Temperatures-By-02C.html,Energy/Crude-Oil,
2023-06-28T21:00:00.000Z,2023-06-28,oilprice.com,political_economy,India And China Make Up Nearly 50 Of Global Gold Demand,https://oilprice.com/Energy/Energy-General/India-And-China-Make-Up-Nearly-50-Of-Global-Gold-Demand.html,Energy/Energy-General,
2023-06-28T23:00:00.000Z,2023-06-28,oilprice.com,political_economy,Guyana Prioritizes Production Growth Over OPEC Membership,https://oilprice.com/Energy/Crude-Oil/Guyana-Prioritizes-Production-Growth-Over-OPEC-Membership.html,Energy/Crude-Oil,
2023-06-28T19:00:00.000Z,2023-06-28,oilprice.com,political_economy,Sanctioned Goods Are Sneaking Into Russia Through Kazakhstan,https://oilprice.com/Geopolitics/International/Sanctioned-Goods-Are-Sneaking-Into-Russia-Through-Kazakhstan.html,Geopolitics/International,
2023-06-28T17:00:00.000Z,2023-06-28,oilprice.com,political_economy,Russian Aluminum Stockpiles Undermine LMEs Credibility,https://oilprice.com/Metals/Commodities/Russian-Aluminum-Stockpiles-Undermine-LMEs-Credibility.html,Metals/Commodities,
2023-06-27T15:00:00.000Z,2023-06-27,oilprice.com,political_economy,Demand Concerns Keep Oil Prices Under Pressure,https://oilprice.com/Energy/Energy-General/Demand-Concerns-Keep-Oil-Prices-Under-Pressure.html,Energy/Energy-General,
2023-06-27T19:00:00.000Z,2023-06-27,oilprice.com,war,Copper Can Go Up 10 Times Warns Billionaire Mine Owner,https://oilprice.com/Metals/Commodities/Copper-Can-Go-Up-10-Times-Warns-Billionaire-Mine-Owner.html,Metals/Commodities,
